id;equipment;functieplaats;omschrijving;objecttype;geoCode;geoCode omschrijving;plaats;straat;standplaats code;standplaats;contractgebied code;contractgebied;status;equipmenttype;startpunt;eindpunt;lengte;maateenheid;naam;user status equipment;opmerking;vestiging;oH-organisatie;oH-plann.groep;kostenplaats;vast actief;wijziging op;wijziging door;basis objecttype code;techniekveld;puicnummer;aanschafdatum;datacollectie;eigenaar (economisch);opmerkingen;producent;theoretisch vervangingsjaar;afschrijvingsgroep;bewapening;dikte ballast;hoofdspoor/zijspoor;wissel classificatie;profiel;smeerloze constructie;soort ballast;generiek tekeningnummer;voegloos;monitoring;inspectiejaar;soort Wisselligger;theoretische levensduur;bediening classificatie;hoekverhouding kruising;kruisingnummer;plaatsingsdatum;aangesloten wisselverwarming;beheerder;beheerder Extra Info;datum eerste plaatsing;operatie;locatie functioneel;xY nauwkeurig begin gemeten;xY nauwkeurig eind gemeten;ondergrond (BAAN_ONDERGRONDWSL);spoorafstand;in bestrating;technisch vervangingsjaar;economisch vervangingsjaar;lTD tekeningnummer;undersleeperpad aanwezig?;hergebruikt object?;projectdefinitie;naam 2;naam 3;dagtonnage goederen;dagtonnage reizigers;fictief tonnage;geokunststoffen;producent + type geokunststof;naam 4;waarde;naam 1;oud equipment
Dataset-Fysiek_object-10101418;10101418;555-308-1000311717;555 Kruising K520 1:4,5;Kruising;555;Rotterdam Centraal;Niet van toepassing;Niet van toepassing;52;Zuid-Holland-Zuid;3;Rotterdam;INGB;B;83.301000;83.308000;0.007000;M;K520;VRIJ;Houten dwarsligger vernieuwd >50% zonder ballast jaar 2010;1000;1000;03B;P2308-555;2016938;2022-05-17 00:00;P1002958;308;B;7ddeb100-c060-4456-8011-0599f2d9ab53;1979-01-01 00:00;Dataverbetering;ProRail;NVT;RAILPRO;2008-01-01 00:00;6: Tf <= 5.000 (lichtst bel.);Indirecte bevestiging;15-25 cm;Zijspoor;D: Niet centraal bed. wissel;46E3;Geen;Steenslag 31,5/50;44170;Nee;Geen;2017-01-01 00:00;Hout;29;IV;1:4,5;K520;1979-01-01 00:00;Niet van toepassing;ProRail;Niet van toepassing;1979-01-01 00:00;WIJZIGEN;RTD_5M-8M;BBK (<=28cm);BBK (<=28cm);Ballast op zand;4,5;Nee;2023-12-31 00:00;2023-12-31 00:00;GEEN LTD;Nee;Nee;;;;;;;;;;;;
Dataset-Fysiek_object-10120806;10120806;519-308-1000311767;519 Kruising K51 1:4,5;Kruising;519;Roermond;Niet van toepassing;Niet van toepassing;32;Zuid-Oost;25;Roermond;INGB;B;46.385000;46.392000;0.007000;M;K51;VRIJ;;1000;1000;25B;P3208-519;2012359;2022-05-10 00:00;P1002958;308;B;5d351438-fba0-4db0-84d5-5090e88eb613;1997-01-01 00:00;Dataverbetering;ProRail;;ONBEKEND;2027-01-01 00:00;5: 5.000 < Tf <= 20.000;Indirecte bevestiging;15-25 cm;Hoofdspoor;D: Niet centraal bed. wissel;54E1;Geen;Steenslag 31,5/50;411813;Ja;Geen;;Hout;30;IV;1:4,5;K51;1997-01-01 00:00;Niet van toepassing;ProRail;Niet van Toepassing;;WIJZIGEN;RM;BBK (<=28cm);BBK (<=28cm);;4,5;Nee;2027-12-31 00:00;2027-12-31 00:00;GEEN LTD;Nee;Nee;;;;;;;;;;;;
Dataset-Fysiek_object-10101984;10101984;924-308-1000311739;924 Bew.Kruising 2371A/B 1:15;Kruising;924;Kijfhoek;Niet van toepassing;Niet van toepassing;53;Zee-Zevenaar;4;Europoort;INGB;B;37.220000;37.302000;0.082000;M;2371A/B;VRIJ;;1000;1000;04B;P2308-924;2025432;2021-09-09 00:00;288456;308;B;bcabfcfe-20d8-4cc1-bfa4-cc50af490111;2008-10-01 00:00;Dataverbetering;ProRail;NVT;WBB;2061-01-01 00:00;;Indirecte bevestiging;> 25 cm;Hoofdspoor;C: Centr bed en licht belast;54E1;Geen;Steenslag 31,5/50;414793;Ja;Geen;2025-01-01 00:00;Beton;53;Niet van toepassing;1:15;2371A/B;2008-10-01 00:00;GK.Kfh.01;ProRail;Niet van toepassing;2008-10-01 00:00;WIJZIGEN;KFH;BBK (<=28cm);BBK (<=28cm);Ballast op klei/veen;Asymmetrisch;Nee;;;GEEN LTD;Nee;Nee;Z-166414;;;;;;;;;;;
Dataset-Fysiek_object-10121414;10121414;618-308-1000311787;618 Kruising K103 1:4,5;Kruising;618;Eindhoven;Niet van toepassing;Niet van toepassing;32;Zuid-Oost;24;Eindhoven;INGB;B;51.233000;51.241000;0.008000;M;K103;VRIJ;;1000;1000;24B;P3208-618;2019061;2022-04-25 00:00;P1002958;308;B;39d9346d-e7e0-4eec-a472-928d2cc08fe0;1987-01-01 00:00;Dataverbetering;ProRail;;ONBEKEND;2016-01-01 00:00;3: 40.000 < Tf <= 80.000;Indirecte bevestiging;15-25 cm;Hoofdspoor;D: Niet centraal bed. wissel;54E1;Geen;Steenslag 31,5/50;415090;Nee;Geen;;Beton;29;IV;1:4,5;K103;1987-01-01 00:00;Niet van toepassing;ProRail;Niet van toepassing;1987-01-01 00:00;;EHV;BBK (<=28cm);BBK (<=28cm);;4,5;Nee;;;GEEN LTD;Nee;Nee;;;;;;;;;;;;
Dataset-Fysiek_object-10121019;10121019;545-308-1000311777;545 Kruising K135 1:4,5;Kruising;545;Roosendaal;Niet van toepassing;Niet van toepassing;31;Zuid-West;19;Roosendaal;INGB;B;22.995000;23.002000;0.007000;M;K135;VRIJ;;1000;1000;19B;P3108-545;2019474;2022-04-25 00:00;P1002958;308;B;b19de3b7-06bc-4719-8a65-6b8002b57a71;2011-07-01 00:00;Dataverbetering;ProRail;;WBN;2071-07-01 00:00;6: Tf <= 5.000 (lichtst bel.);Indirecte bevestiging;> 25 cm;Hoofdspoor;C: Centr bed en licht belast;54E1;Geen;Steenslag 31,5/50;415090;Ja;Geen;;Beton;60;IV;1:4,5;K135;2011-07-01 00:00;Niet van toepassing;ProRail;Niet van toepassing;;WIJZIGEN;RSD;Onbekende nauwkeurigheid;Objectregistratie (<=1.5m);Ballast op zand;4,5;Nee;;;GEEN LTD;Nee;Nee;Z-156402;2001-2003;2007-2009;999;999;999;;;;;;
Dataset-Fysiek_object-10201545;10201545;543-308-1000311819;543 Kruising K161 1:4,5;Kruising;543;Hengelo;Niet van toepassing;Niet van toepassing;22;Oost;32;Twente;INGB;B;45.151000;45.162000;0.011000;M;K161;VRIJ;;1000;1000;32B;P1208-543;2015474;2022-08-12 00:00;36566;308;B;f6b883d6-49ec-4666-94ff-20ea13dbfd99;2022-01-01 00:00;Mutaties vanuit projecten;ProRail;;Kloos;2067-05-04 00:00;4: 20.000 < Tf <= 40.000;Indirecte bevestiging;> 25 cm;Hoofdspoor;B: Centr bed en middel belast;54E1;Geen;Steenslag 31,5/50;415090;Ja;Geen;;Beton;45;IV;1:4,5;K161;2022-05-04 00:00;Niet van toepassing;ProRail;Niet van toepassing;2022-05-04 00:00;WIJZIGEN;HGL;BBK (<=28cm);BBK (<=28cm);Ballast op zand;4,5;Nee;2022-12-31 00:00;2022-12-31 00:00;GEEN LTD;Nee;Nee;D-003047;;;;;;Combidoek(geogrid+filtervlies);Tensar GEOGRIDS;;;;
Dataset-Fysiek_object-10265571;10265571;506-308-1000311857;506 Kruising K95A 1:5;Kruising;506;Amersfoort;Niet van toepassing;Niet van toepassing;41;Midden;12;Amersfoort;INGB;B;43.914000;43.935000;0.021000;M;K95A;VRIJ PRCB;;1000;1000;12B;P2208-506;2020154;2022-06-08 00:00;P1002958;308;B;135776f2-2d5e-4c27-9f41-21ee2addb0cc;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dataset-Fysiek_object-10266205;10266205;546-308-1000311917;546 Kruising K1015 1:9;Kruising;546;Blauwkapel;Niet van toepassing;Niet van toepassing;41;Midden;13;Utrecht;INGB;B;4.422000;4.469000;0.047000;M;K1015;VRIJ;;1000;1000;13B;P2208-546;2020166;2021-07-21 00:00;P1005295;308;B;06085b52-d3f5-49fb-9150-50348e70eb50;2020-10-01 00:00;Mutaties vanuit projecten;ProRail;;Voestalpine WBN;2055-10-26 00:00;3: 40.000 < Tf <= 80.000;Indirecte bevestiging;> 25 cm;Hoofdspoor;D: Niet centraal bed. wissel;54E1;Geen;Steenslag 31,5/50;414581;Ja;Geen;;Beton;35;IV;1:9;K1015;2020-10-26 00:00;Niet van toepassing;ProRail;Niet van toepassing;;1 OP 1 VERVANGING;BKP;Objectregistratie (<=1.5m);Objectregistratie (<=1.5m);Ballast op zand;Asymmetrisch;Nee;2055-12-31 00:00;2020-12-31 00:00;GEEN LTD;Nee;Nee;L-005105;;;;;;geogrid + filtervlies;;;;;
Dataset-Fysiek_object-10120653;10120653;517-308-1000311753;517 Kruising K65 1:4,5;Kruising;517;Venlo;Niet van toepassing;Niet van toepassing;32;Zuid-Oost;27;Venlo;INGB;B;69.285000;69.292000;0.007000;M;K65;VRIJ;;1000;1000;27B;P3208-517;2018962;2022-10-12 00:00;P1002958;308;B;4c816024-8e4d-4441-be24-00b84d29ecce;2005-01-01 00:00;Dataverbetering;ProRail;;ONBEKEND;2065-01-01 00:00;6: Tf <= 5.000 (lichtst bel.);Indirecte bevestiging;> 25 cm;Zijspoor;C: Centr bed en licht belast;54E1;Geen;Steenslag 22/40;415065;Ja;Geen;;Beton;60;IV;1:4,5;K65;2005-01-01 00:00;Niet van toepassing;ProRail;Niet van toepassing;2005-01-01 00:00;;VL;BBK (<=28cm);BBK (<=28cm);;4,5;Nee;;;GEEN LTD;Nee;Nee;;;P-E;;;;;;;;;
Dataset-Fysiek_object-10265605;10265605;522-308-1000311865;522 Kruising K183 1:4,5;Kruising;522;Uitgeest;Niet van toepassing;Niet van toepassing;42;Noord-West;7;Alkmaar;INGB;B;57.743000;57.750000;0.007000;M;K183;VRIJ;;1000;1000;07B;P2108-522;2013479;2022-05-05 00:00;P1002958;308;B;3613848a-6269-48bb-bbc5-5d2392dfca48;1999-01-01 00:00;Dataverbetering;ProRail;;Onbekend;2022-01-01 00:00;3: 40.000 < Tf <= 80.000;Indirecte bevestiging;15-25 cm;Hoofdspoor;D: Niet centraal bed. wissel;54E1;Geen;Steenslag 31,5/50;411813;Ja;Geen;;Hout;23;IV;1:4,5;K183;1999-01-01 00:00;Niet van toepassing;ProRail;Niet van toepassing;;WIJZIGEN;UTG;BBK (<=28cm);BBK (<=28cm);Ballast op zand;4,5;Nee;;;GEEN LTD;Ja;Nee;;;;;;;;;;;;
Dataset-Fysiek_object-10101175;10101175;534-308-1000311705;534 Kruising K1053 1:4,5;Kruising;534;Leiden Centraal;Niet van Toepassing;Niet van Toepassing;51;Zuid-Holland Noord;1;Leiden;INGB;B;45.541000;45.549000;0.008000;M;K1053;VRIJ;;1000;1000;01B;P2308-534;2017059;2022-05-10 00:00;P1002958;308;B;237869d7-7b27-4382-991b-2210ea65b5df;1993-04-01 00:00;Mutaties vanuit projecten;ProRail;NVT;RAILPRO;2053-11-01 00:00;2: 80.000 < Tf <= 130.000;Indirecte bevestiging;> 25 cm;Hoofdspoor;B: Centr bed en middel belast;54E1;Geen;Steenslag 31,5/50;415090;Ja;Geen;2015-01-01 00:00;Beton;35;IV;1:4,5;K1053;2018-11-01 00:00;Niet van toepassing;ProRail;;2018-11-01 00:00;WIJZIGEN;LEDN;BBK (<=28cm);BBK (<=28cm);Ballast op zand;4,5;Nee;2019-01-01 00:00;2017-01-01 00:00;GEEN LTD;Nee;Nee;K-006003;;;12.618;11.317;999;geogrid + filtervlies;Tensar GEOGRIDS;FV-2205-110406;;;
Dataset-Fysiek_object-10201247;10201247;502-308-1000311807;502 Kruising K241 1:4,5;Kruising;502;Meppel;Niet van toepassing;Niet van toepassing;21;Noord;35;Drenthe;INGB;B;100.173000;100.175000;0.002000;M;K241;PROJ PRCB;;1000;1000;35B;P1108-502;2015606;2022-08-02 00:00;P1002958;308;B;0e932ed0-19b3-4315-83ad-ab6de680c22a;1990-01-01 00:00;Dataverbetering;ProRail;D-002263 PLANNING;WBB;2025-01-01 00:00;6: Tf <= 5.000 (lichtst bel.);Indirecte bevestiging;> 25 cm;Hoofdspoor;C: Centr bed en licht belast;54E1;Geen;Steenslag 31,5/50;411760;Ja;Geen;;Hout;35;IV;1:4,5;K241;1990-01-01 00:00;Niet van toepassing;ProRail;Niet van toepassing;;WIJZIGEN;MP;BBK (<=28cm);BBK (<=28cm);Ballast op klei/veen;4,0;Nee;;;GEEN LTD;Nee;Nee;;;;999;999;999;;;;;;
Dataset-Fysiek_object-10266218;10266218;546-308-1000311921;546 Kruising K1021A 64 graden (Bkp);Kruising;546;Blauwkapel;Niet van toepassing;Niet van toepassing;41;Midden;13;Utrecht;INGB;B;4.251000;4.251000;;M;K1021A;VRIJ;;1000;1000;13B;P2208-546;2020164;2022-03-03 00:00;P1007560;308;B;26840582-0025-45f2-8a1d-4482889de69e;1990-01-01 00:00;Dataverbetering;ProRail;;Onbekend;2013-01-01 00:00;3: 40.000 < Tf <= 80.000;Indirecte bevestiging;> 25 cm;Hoofdspoor;D: Niet centraal bed. wissel;54E1;Geen;Steenslag 31,5/50;UNICAAT;Ja;Geen;2014-01-01 00:00;Hout;23;IV;64 graden (Bkp);K1021A;1990-01-01 00:00;Niet van toepassing;ProRail;Niet van toepassing;;WIJZIGEN;BKP;Objectregistratie (<=1.5m);Objectregistratie (<=1.5m);Ballast op zand;Asymmetrisch;Nee;;;GEEN LTD;Nee;Nee;;;;;;;;;;;;
Dataset-Fysiek_object-10561249;10561249;924-308-1000311979;924 Kruising 3597BA 1:4,5;Kruising;924;Kijfhoek;Niet van toepassing;Niet van toepassing;53;Zee-Zevenaar;4;Europoort;INGB;B;35.829000;35.836000;0.007000;M;3597BA;VRIJ PRCB;;1000;1000;04B;P2308-924;2012739;2022-04-27 00:00;P1002958;308;B;688847cf-a14f-443f-8382-a97a8e68f64a;1996-01-01 00:00;Mutaties vanuit projecten;ProRail;;VCK;2062-04-26 00:00;4: 20.000 < Tf <= 40.000;Indirecte bevestiging;> 25 cm;Zijspoor;D: Niet centraal bed. wissel;54E1;Geen;Steenslag 31,5/50;415090;Ja;Geen;2011-01-01 00:00;Beton;45;IV;1:4,5;3597BA;2017-04-26 00:00;Niet van toepassing;ProRail;Niet van toepassing;2017-04-26 00:00;1 OP 1 VERVANGING;KFH;BBK (<=28cm);Objectregistratie (<=1.5m);Ballast op zand;4,5;Nee;;;GEEN LTD;Nee;Nee;K-004697;;aanvulling movaris dd 31-01-2157;;;;geogrid + filtervlies;Tensar GEOGRIDS;FV-2205-110406;;;
Dataset-Fysiek_object-10266359;10266359;586-308-1000311929;586 Kruising K155B 1:4,5;Kruising;586;Amsterdam Centraal;Niet van toepassing;Niet van toepassing;41;Midden;9;Amsterdam;INGB;B;80.802000;80.808000;0.006000;M;K155B;VRIJ;Nieuwe ballast en ballastmatten;1000;1000;09B;P2108-586;2012590;2021-11-30 00:00;P1006582;308;B;037a1f85-a097-41ce-99f7-000a06d1fdd1;2003-01-01 00:00;Dataverbetering;ProRail;;ONBEKEND;2048-01-01 00:00;4: 20.000 < Tf <= 40.000;Indirecte bevestiging;> 25 cm;Hoofdspoor;D: Niet centraal bed. wissel;54E1;;Steenslag 31,5/50;412829;Ja;Geen;;Beton;45;I;1:4,5;K155B;2003-01-01 00:00;Niet van toepassing;ProRail;Niet van toepassing;;WIJZIGING;ASD;BBK (<=28cm);Objectregistratie (<=1.5m);Ballastloze constructie;4,5;Nee;2199-01-01 00:00;;GEEN LTD;;Nee;Z-156402;;;;25.800;;;;;;;
Dataset-Fysiek_object-10120668;10120668;517-308-1000311755;517 Kruising K91 1:4,5;Kruising;517;Venlo;Niet van toepassing;Niet van toepassing;32;Zuid-Oost;27;Venlo;INGB;B;69.474000;69.481000;0.007000;M;K91;VRIJ;;1000;1000;27B;P3208-517;2018977;2021-07-21 00:00;P1005295;308;B;e1c74b0a-a315-4c65-ab70-919727702a3f;1988-01-01 00:00;Mutaties vanuit projecten;ProRail;;WBN;2047-04-17 00:00;5: 5.000 < Tf <= 20.000;Indirecte bevestiging;> 25 cm;Hoofdspoor;C: Centr bed en licht belast;54E1;Geen;Steenslag 31,5/50;44170;Nee;Geen;;Hout;30;IV;1:4,5;K91;2017-04-17 00:00;Niet van toepassing;ProRail;Niet van toepassing;1988-01-01 00:00;1 OP 1 VERVANGING;VL;BBK (<=28cm);BBK (<=28cm);Ballast op zand;4,5;Nee;;;44170;Nee;Nee;M-004462;;2008-2010;;;;geogrid + filtervlies;Tensar GEOGRIDS;;;;
Dataset-Fysiek_object-10120868;10120868;520-308-1000311771;520 Kruising K141 1:4,5;Kruising;520;Maastricht;Niet van toepassing;Niet van toepassing;32;Zuid-Oost;26;Maastricht;INGB;B;0.707000;0.713000;0.006000;M;K141;VRIJ;;1000;1000;26B;P3208-520;2018508;2022-06-01 00:00;P1002958;308;B;600c62b2-0987-4ba3-98d3-f13311e5b302;2005-01-01 00:00;Dataverbetering;ProRail;M-002047;ONBEKEND;2044-01-01 00:00;4: 20.000 < Tf <= 40.000;Indirecte bevestiging;> 25 cm;Hoofdspoor;D: Niet centraal bed. wissel;54E1;Geen;Steenslag 31,5/50;412827;Ja;Geen;;Beton;;IV;1:4,5;K141;2005-01-01 00:00;Niet van toepassing;ProRail;Niet van Toepassing;;WIJZIGEN;MT;Objectregistratie (<=1.5m);Objectregistratie (<=1.5m);;4,5;Nee;;;GEEN LTD;Nee;Nee;;;;;;;;;;;;
Dataset-Fysiek_object-10265569;10265569;506-308-1000311853;506 Kruising K87BA 1:5;Kruising;506;Amersfoort;Niet van toepassing;Niet van toepassing;41;Midden;12;Amersfoort;INGB;B;43.896000;43.915000;0.019000;M;K87BA;VRIJ PRCB;;1000;1000;12B;P2208-506;2020152;2022-06-06 00:00;P1002958;308;B;2eeb95ae-f965-4317-b123-9474bd90749b;2000-01-01 00:00;Dataverbetering;ProRail;;RAILPRO;2023-01-01 00:00;3: 40.000 < Tf <= 80.000;Indirecte bevestiging;> 25 cm;Hoofdspoor;D: Niet centraal bed. wissel;54E1;Geen;Steenslag 31,5/50;414111;Ja;Geen;;Hout;23;IV;1:5;K87BA;2000-01-01 00:00;Niet van toepassing;ProRail;Niet van toepassing;;WIJZIGEN;AMF;BBK (<=28cm);BBK (<=28cm);Ballast op zand;Asymmetrisch;Nee;2199-01-01 00:00;2024-12-31 00:00;GEEN LTD;Ja;Nee;;;;;;;;;;;;
Dataset-Fysiek_object-10120779;10120779;518-308-1000311765;518 Kruising K191 1:4,5;Kruising;518;Weert;Niet van toepassing;Niet van toepassing;32;Zuid-Oost;25;Roermond;INGB;B;64.748000;64.772000;0.024000;M;K191;VRIJ;;1000;1000;25B;P3208-518;2019432;2022-05-05 00:00;P1002958;308;B;c6b5d890-cf0f-43d7-a7f0-9319fedaea78;1992-01-01 00:00;Mutaties vanuit projecten;ProRail;;Kloos;2064-08-19 00:00;4: 20.000 < Tf <= 40.000;Indirecte bevestiging;> 25 cm;Hoofdspoor;C: Centr bed en licht belast;54E1;Geen;Steenslag 31,5/50;420306;Ja;Geen;2015-01-01 00:00;Beton;45;IV;1:4,5;K191;2019-08-19 00:00;Niet van toepassing;ProRail;Niet van Toepassing;2019-08-19 00:00;WIJZIGEN;WT;BBK (<=28cm);BBK (<=28cm);Ballast op zand;Asymmetrisch;Nee;2019-12-31 00:00;2019-12-31 00:00;GEEN LTD;Nee;Nee;M-004550;;;;;;geogrid + filtervlies;Tensar GEOGRIDS;;;;
Dataset-Fysiek_object-10552127;10552127;542-308-1000311977;542 Kruising K1249 1:4,5;Kruising;542;Dordrecht;Niet van toepassing;Niet van toepassing;52;Zuid-Holland-Zuid;5;Dordrecht;INGB;B;29.850000;29.857000;0.007000;M;K1249;VRIJ;;1000;1000;05B;P2308-542;2017740;2022-04-22 00:00;P1002958;308;B;07ba37d5-533c-461f-86ca-195b3cb207cd;1800-01-31 00:00;Dataverbetering;ProRail;;VCK;2063-01-08 00:00;4: 20.000 < Tf <= 40.000;Indirecte bevestiging;> 25 cm;Hoofdspoor;D: Niet centraal bed. wissel;54E1;Geen;Steenslag 31,5/50;415090;Ja;Geen;2013-01-01 00:00;Beton;45;IV;1:4,5;K1249;2018-01-08 00:00;Niet van toepassing;ProRail;Niet van toepassing;2018-01-08 00:00;WIJZIGEN;DDR;BBK (<=28cm);BBK (<=28cm);Ballast op zand;4,5;Nee;;;GEEN LTD;Nee;Nee;K-006020;;;;;;geogrid + filtervlies;Tensar GEOGRIDS;;;;
Dataset-Fysiek_object-10519370;10519370;664-308-1000311955;664 Kruising K911BA 1:9;Kruising;664;Rotterdam Lombardijen;Niet van toepassing;Niet van toepassing;52;Zuid-Holland-Zuid;5;Dordrecht;INGB;B;43.229000;43.250000;0.021000;M;K911BA;VRIJ;Ldv TVVJ 01.01.2016;1000;1000;05B;P2308-664;2017677;2022-03-03 00:00;P1007560;308;B;416fd015-7ea9-4d53-9c2e-691e40fa4044;1994-01-01 00:00;Dataverbetering;ProRail;spoorafstand 6,06 m UNICAAT;RAILPRO;2024-01-01 00:00;5: 5.000 < Tf <= 20.000;Indirecte bevestiging;> 25 cm;Hoofdspoor;D: Niet centraal bed. wissel;54E1;Geen;Steenslag 31,5/50;411793;Ja;Geen;2014-01-01 00:00;Hout;30;IV;1:9;K911BA;1994-01-01 00:00;Niet van toepassing;ProRail;Niet van toepassing;;WIJZIGEN;RTST;BBK (<=28cm);BBK (<=28cm);Ballast op zand;Afwijkende spoorafstand;Nee;2199-01-01 00:00;;;Nee;Nee;;;;;;;;;FV-2205-110406;;;
Dataset-Fysiek_object-10101838;10101838;924-308-1000311731;924 Kruising 3237AA 1:4,5;Kruising;924;Kijfhoek;Niet van toepassing;Niet van toepassing;53;Zee-Zevenaar;4;Europoort;INGB;B;34.129000;34.136000;0.007000;M;3237AA;VRIJ;;1000;1000;04B;P2308-924;2012744;2021-09-09 00:00;288456;308;B;80ce98bc-07a5-4f01-85b4-65a0bd5b369d;2004-06-01 00:00;Initi?le vulling;ProRail;wis.tek. 414773 / 412827;RAILPRO;2064-06-01 00:00;6: Tf <= 5.000 (lichtst bel.);Indirecte bevestiging;> 25 cm;Zijspoor;D: Niet centraal bed. wissel;54E1;Geen;Steenslag 31,5/50;414773;Ja;Geen;2025-01-01 00:00;Beton;60;IV;1:4,5;3237AA;2004-06-01 00:00;Niet van toepassing;ProRail;;;;KFH;BBK (<=28cm);BBK (<=28cm);;4,5;Nee;;;GEEN LTD;Nee;Nee;;;aanvulling movaris dd 31-01-2122;;;;;;FV-2205-110406;;;
Dataset-Fysiek_object-10200642;10200642;011-308-1000311791;011 Kruising K58 1:4,5;Kruising;011;Assen - Haren;Niet van toepassing;Niet van toepassing;21;Noord;35;Drenthe;INGB;B;68.932000;68.939000;0.007000;M;K58;VRIJ;;1000;1000;35B;P1108-913;2015100;2021-07-21 00:00;P1005295;308;B;ffbfd191-30e8-4f53-8cb2-7126ea132ffa;1979-01-01 00:00;Dataverbetering;ProRail;D-002263 PLANNING;WBB;2008-01-01 00:00;6: Tf <= 5.000 (lichtst bel.);Indirecte bevestiging;< 15 cm;Zijspoor;D: Niet centraal bed. wissel;46E3;Geen;Ballastgrind;44170;Nee;Geen;2013-01-01 00:00;Hout;29;IV;1:4,5;K58;1979-01-01 00:00;Niet van toepassing;ProRail;Niet van toepassing;;WIJZIGEN;ONWPL;BBK (<=28cm);BBK (<=28cm);Ballast op zand;4,5;Nee;2022-12-31 00:00;2024-12-31 00:00;GEEN LTD;Nee;Nee;;;;999;999;999;;;;;;
Dataset-Fysiek_object-10101534;10101534;560-308-1000311727;560 Kruising K59 1:4,5;Kruising;560;Den Haag Centraal;Niet van toepassing;Niet van toepassing;51;Zuid-Holland Noord;2;Den Haag;INGB;B;24.836000;24.843000;0.007000;M;K59;VRIJ;wissel wordt vernieuwd in project ombouw GVC richtlijn 2013 K-04803;1000;1000;02B;P2308-560;2017033;2021-07-21 00:00;P1005295;308;B;4f23448a-1cde-443e-9e55-b0f1da2501d3;2020-03-02 00:00;Mutaties vanuit projecten;ProRail;NVT;Kloos;2065-03-02 00:00;4: 20.000 < Tf <= 40.000;Indirecte bevestiging;> 25 cm;Hoofdspoor;D: Niet centraal bed. wissel;54E1;Geen;Steenslag 31,5/50;420306;Ja;Geen;2013-01-01 00:00;Beton;45;IV;1:4,5;K59;2020-03-02 00:00;Niet van toepassing;ProRail;Niet van toepassing;2020-03-02 00:00;1 OP 1 VERVANGING;GVC;BBK (<=28cm);BBK (<=28cm);Ballast op zand;4,5;Nee;;;GEEN LTD;Nee;Nee;K-006024;;;;;;geogrid + filtervlies;Tensar GEOGRIDS;;;;
Dataset-Fysiek_object-10101170;10101170;534-308-1000311695;534 Kruising K1041 1:4,5;Kruising;534;Leiden Centraal;Niet van toepassing;Niet van toepassing;51;Zuid-Holland Noord;1;Leiden;INGB;B;45.541000;45.549000;0.008000;M;K1041;VRIJ;;1000;1000;01B;P2308-534;2012473;2022-05-18 00:00;931097;308;B;da5550f5-ddbb-43b2-877d-08e8bb5e17ef;2019-04-08 00:00;Dataverbetering;ProRail;NVT;RAILPRO;2079-01-01 00:00;6: Tf <= 5.000 (lichtst bel.);Indirecte bevestiging;> 25 cm;Hoofdspoor;C: Centr bed en licht belast;54E1;Geen;Steenslag 31,5/50;415090;Ja;Geen;2015-01-01 00:00;Beton;60;IV;1:4,5;K1041;2019-04-08 00:00;Niet van toepassing;ProRail;;;WIJZIGEN;LEDN;BBK (<=28cm);BBK (<=28cm);;4,5;Nee;;;GEEN LTD;Nee;;Z-156402;;;999;999;999;;;FV-2205-110406;;;
Dataset-Fysiek_object-10265161;10265161;135-308-1000311843;135 Kruising K914 1:4,5;Kruising;135;Weesp Aansl. - Lelystad Industrieterrein;Niet van toepassing;Niet van toepassing;41;Midden;11;Weesp;INGB;B;45.749000;45.769000;0.020000;M;K914;VRIJ;;1000;1000;11B;P2108-135;2020144;2022-10-04 00:00;P1002958;308;B;09237fe0-bf36-43ee-a484-6e5bd2063ea0;1992-01-01 00:00;Dataverbetering;ProRail;25-09-16 houten + ball verv.;Onbekend;2017-01-01 00:00;5: 5.000 < Tf <= 20.000;Indirecte bevestiging;> 25 cm;Zijspoor;D: Niet centraal bed. wissel;46E3;Geen;Steenslag 22/40;44171;Nee;Geen;;Hout;25;IV;1:4,5;K914;1992-01-01 00:00;Niet van toepassing;ProRail;Niet van toepassing;;WIJZIGEN;LLSO;BBK (<=28cm);BBK (<=28cm);Ballast op zand;Afwijkende spoorafstand;Nee;2025-12-31 00:00;2025-12-31 00:00;GEEN LTD;Ja;Nee;;;;;;;;;;;;
Dataset-Fysiek_object-10265570;10265570;506-308-1000311855;506 Kruising K123BA 1:5;Kruising;506;Amersfoort;Niet van toepassing;Niet van toepassing;41;Midden;12;Amersfoort;INGB;B;43.915000;43.938000;0.023000;M;K123BA;VRIJ PRCB;;1000;1000;12B;P2208-506;2020153;2022-06-08 00:00;P1002958;308;B;0227f7fc-3185-46ca-88dd-103033751f4f;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
